time,response_time,active_pods_count,cpu_load,current_power_of_attack
2022-03-01 00:44:14.768616,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:44:16.752991,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:44:18.799865,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:44:20.893613,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:44:23.004113,0.4,6 6 4 5,92 47 99 48,14
2022-03-01 00:44:24.926181,0.4,6 6 4 5,35 47 99 48,14
2022-03-01 00:44:26.863679,0.4,6 6 4 5,35 47 99 58,14
2022-03-01 00:44:28.863687,0.4,6 6 4 5,35 45 62 58,2
2022-03-01 00:44:30.941809,0.4,6 6 4 5,35 45 62 58,2
2022-03-01 00:44:32.941809,0.4,6 6 4 5,35 45 62 58,2
2022-03-01 00:44:34.973063,0.4,6 6 4 5,35 45 62 58,2
2022-03-01 00:44:36.926188,0.4,6 6 4 5,35 45 62 58,2
2022-03-01 00:44:39.019935,0.4,6 6 4 5,35 45 62 58,2
2022-03-01 00:44:41.144936,0.4,6 6 4 6,35 45 62 58,2
2022-03-01 00:44:43.113691,0.4,6 6 4 6,35 45 62 58,2
2022-03-01 00:44:45.066812,0.4,6 6 5 6,35 45 62 58,2
2022-03-01 00:44:47.082242,0.4,6 6 5 6,35 45 62 58,2
2022-03-01 00:44:49.191811,0.4,6 6 5 6,35 45 62 58,2
2022-03-01 00:44:51.144935,0.4,6 6 5 6,35 45 62 58,2
2022-03-01 00:44:53.191812,0.4,6 6 5 6,35 45 62 58,2
2022-03-01 00:44:55.144939,0.4,6 6 5 6,26 45 62 58,2
2022-03-01 00:44:57.129321,0.4,6 6 5 6,26 30 62 38,2
2022-03-01 00:44:59.066810,0.4,6 6 5 6,26 30 62 38,2
2022-03-01 00:45:01.051190,0.4,6 6 5 6,26 30 62 38,2
2022-03-01 00:45:03.066810,0.4,6 6 5 6,26 30 62 38,2
2022-03-01 00:45:05.457447,0.4,6 6 5 6,26 30 62 38,2
2022-03-01 00:45:07.394937,0.4,6 6 5 6,26 30 62 38,2
2022-03-01 00:45:09.363484,0.4,6 6 5 6,26 30 62 38,2
2022-03-01 00:45:11.301191,0.4,6 6 5 6,26 30 62 38,2
