time,response_time,active_pods_count,cpu_load,current_power_of_attack
2022-03-01 19:55:31.674904,0.4,5 6 6 6,40 37 48 43,14
2022-03-01 19:55:33.362398,0.4,5 6 6 6,40 37 48 43,14
2022-03-01 19:55:35.065523,0.4,5 6 6 6,40 37 48 43,14
2022-03-01 19:55:36.674899,0.3,5 6 6 6,40 37 48 43,14
2022-03-01 19:55:38.393650,0.3,5 6 6 6,40 37 48 43,14
2022-03-01 19:55:40.159259,0.4,5 6 6 6,40 37 48 43,14
2022-03-01 19:55:41.846574,0.4,5 6 6 6,40 37 48 43,14
2022-03-01 19:55:43.581149,0.3,5 6 6 6,40 37 48 43,14
2022-03-01 19:55:45.378029,0.4,5 6 6 6,40 37 48 43,14
2022-03-01 19:55:47.205978,0.4,5 6 6 6,40 37 48 43,14
2022-03-01 19:55:48.878030,0.3,5 6 6 6,40 37 48 43,14
2022-03-01 19:55:50.565527,0.4,5 6 6 6,40 37 48 43,14
2022-03-01 19:55:52.440519,0.5,5 6 6 6,40 37 48 43,14
2022-03-01 19:55:54.284261,0.3,5 6 6 6,45 37 55 43,14
2022-03-01 19:55:55.956154,0.4,5 6 6 6,45 37 55 43,14
2022-03-01 19:55:57.674895,0.3,5 6 6 6,45 37 55 43,14
2022-03-01 19:55:59.377861,0.3,5 6 6 6,45 37 55 43,14
2022-03-01 19:56:01.080947,0.3,5 6 6 6,45 37 55 43,14
2022-03-01 19:56:02.784283,0.3,5 6 6 6,45 37 55 43,14
2022-03-01 19:56:04.565527,0.5,5 6 6 6,45 37 55 43,14
2022-03-01 19:56:06.346774,0.4,5 6 6 6,45 37 55 43,14
2022-03-01 19:56:08.128026,0.4,5 6 6 6,45 37 55 43,14
2022-03-01 19:56:10.096778,0.4,5 6 6 6,45 37 55 43,14
2022-03-01 19:56:11.878036,0.4,5 6 6 6,45 37 55 43,14
2022-03-01 19:56:13.612399,0.4,5 6 6 6,45 37 55 43,14
2022-03-01 19:56:15.330956,0.4,5 6 6 6,45 37 55 43,14
2022-03-01 19:56:17.049900,0.3,5 6 6 6,45 37 55 43,14
2022-03-01 19:56:18.753031,0.4,5 6 6 6,45 37 55 43,14
2022-03-01 19:56:20.487374,0.4,5 6 6 6,45 37 55 43,14
2022-03-01 19:56:22.174895,0.4,5 6 6 6,45 37 55 43,14
2022-03-01 19:56:23.940533,0.4,5 6 6 6,45 44 55 34,14
2022-03-01 19:56:25.690524,0.4,5 6 6 6,45 44 55 34,14
2022-03-01 19:56:27.362401,0.4,5 6 6 6,45 44 55 34,14
2022-03-01 19:56:28.987376,0.4,5 6 6 6,45 44 55 34,14
2022-03-01 19:56:30.612403,0.3,5 6 6 6,45 44 55 34,14
2022-03-01 19:56:32.190500,0.3,5 6 6 6,45 44 55 34,14
2022-03-01 19:56:33.940529,0.4,5 6 6 6,45 44 55 34,14
2022-03-01 19:56:35.659272,0.3,5 6 6 6,45 44 55 34,14
2022-03-01 19:56:37.268655,0.3,5 6 6 6,45 44 55 34,14
2022-03-01 19:56:38.971780,0.3,5 6 6 6,45 44 55 34,14
2022-03-01 19:56:40.659253,0.4,5 6 6 6,45 44 55 34,14
2022-03-01 19:56:42.440322,0.4,5 6 6 6,45 44 55 34,14
2022-03-01 19:56:44.034274,0.3,5 6 6 6,45 44 55 34,14
2022-03-01 19:56:45.753028,0.3,5 6 6 6,45 44 55 34,14
2022-03-01 19:56:47.393647,0.4,5 6 6 6,45 44 55 34,14
2022-03-01 19:56:49.159257,0.4,5 6 6 6,45 44 55 34,14
2022-03-01 19:56:51.065533,0.4,5 6 6 6,45 44 55 34,14
2022-03-01 19:56:52.737408,0.4,5 6 6 6,45 44 55 34,14
2022-03-01 19:56:54.362396,0.3,5 6 6 6,41 44 61 41,14
2022-03-01 19:56:56.112399,0.4,5 6 6 6,41 44 61 41,14
2022-03-01 19:56:57.706150,0.3,5 6 6 6,41 44 61 41,14
2022-03-01 19:56:59.393648,0.3,5 6 6 6,41 44 61 41,14
2022-03-01 19:57:01.143645,0.3,5 6 6 6,41 44 61 41,14
2022-03-01 19:57:02.893644,0.5,5 6 6 6,41 44 61 41,14
2022-03-01 19:57:04.612684,0.4,5 6 6 6,41 44 61 41,14
2022-03-01 19:57:06.190794,0.3,5 6 6 6,41 44 61 41,14
2022-03-01 19:57:07.893725,0.3,5 6 6 6,41 44 61 41,14
2022-03-01 19:57:09.565601,0.4,5 6 6 6,41 44 61 41,14
2022-03-01 19:57:11.128297,0.3,5 6 6 6,41 44 61 41,14
2022-03-01 19:57:12.862666,0.4,5 6 6 6,41 44 61 41,14
2022-03-01 19:57:14.534351,0.4,5 6 6 6,41 44 61 41,14
2022-03-01 19:57:16.222019,0.4,5 6 6 6,41 44 61 41,14
2022-03-01 19:57:17.909547,0.3,5 6 6 6,41 44 61 41,14
2022-03-01 19:57:19.565796,0.3,5 6 6 6,41 44 61 41,14
2022-03-01 19:57:21.222017,0.4,5 6 6 6,41 44 61 41,14
2022-03-01 19:57:22.878299,0.3,5 6 6 6,41 44 61 41,14
2022-03-01 19:57:24.487470,0.4,5 6 6 6,35 42 61 42,14
2022-03-01 19:57:26.268923,0.3,5 6 6 6,35 42 61 42,14
2022-03-01 19:57:27.972039,0.3,5 6 6 6,35 42 61 42,14
2022-03-01 19:57:29.831274,0.3,5 6 6 6,35 42 61 42,14
2022-03-01 19:57:31.565800,0.4,5 6 6 6,35 42 61 42,14
2022-03-01 19:57:33.284547,0.4,5 6 6 6,35 42 61 42,14
2022-03-01 19:57:34.987476,0.4,5 6 6 6,35 42 61 42,14
2022-03-01 19:57:36.675159,0.4,5 6 6 6,35 42 61 42,14
2022-03-01 19:57:38.424971,0.3,5 6 6 6,35 42 61 42,14
2022-03-01 19:57:40.143906,0.3,5 6 6 6,35 42 61 42,14
2022-03-01 19:57:41.847024,0.4,5 6 6 6,35 42 61 42,14
2022-03-01 19:57:43.550168,0.4,5 6 6 6,35 42 61 42,14
2022-03-01 19:57:45.183769,0.4,5 6 6 6,35 42 61 42,14
2022-03-01 19:57:46.933769,0.4,5 6 6 6,35 42 61 42,14
2022-03-01 19:57:48.574395,0.3,5 6 6 6,35 42 61 42,14
2022-03-01 19:57:50.277520,0.4,5 6 6 6,35 42 61 42,14
2022-03-01 19:57:51.918163,0.4,5 6 6 6,35 42 61 42,14
2022-03-01 19:57:53.605621,0.3,5 6 6 6,35 42 61 42,14
2022-03-01 19:57:55.289322,0.4,5 6 6 6,43 42 63 42,14
2022-03-01 19:57:57.008071,0.4,5 6 6 6,43 42 63 42,14
2022-03-01 19:57:58.789325,0.4,5 6 6 6,43 42 63 42,14
2022-03-01 19:58:00.461187,0.4,5 6 6 6,43 42 63 42,14
2022-03-01 19:58:02.070564,0.4,5 6 6 6,43 42 63 42,14
2022-03-01 19:58:03.758062,0.4,5 6 6 6,43 42 63 42,14
2022-03-01 19:58:05.492438,0.4,5 6 6 6,43 42 63 42,14
2022-03-01 19:58:07.164329,0.4,5 6 6 6,43 42 63 42,14
2022-03-01 19:58:08.758050,0.3,5 6 6 6,43 42 63 42,14
2022-03-01 19:58:10.461194,0.4,5 6 6 6,43 42 63 42,14
2022-03-01 19:58:12.179951,0.4,5 6 6 6,43 42 63 42,14
2022-03-01 19:58:13.945546,0.4,5 6 6 6,43 42 63 42,14
2022-03-01 19:58:15.883076,0.3,5 6 6 6,43 42 63 42,14
2022-03-01 19:58:17.601826,0.4,5 6 6 6,43 42 63 42,14
2022-03-01 19:58:19.304951,0.4,5 6 6 6,43 42 63 42,14
2022-03-01 19:58:21.101822,0.5,5 6 6 6,43 42 63 42,14
2022-03-01 19:58:22.883033,0.3,5 6 6 6,43 42 63 42,14
2022-03-01 19:58:24.539326,0.3,5 6 6 6,43 38 58 45,14
2022-03-01 19:58:26.242430,0.3,5 6 6 6,43 38 58 45,14
2022-03-01 19:58:27.976808,0.4,5 6 6 6,43 38 58 45,14
2022-03-01 19:58:29.586206,0.4,5 6 6 6,43 38 58 45,14
2022-03-01 19:58:31.258054,0.3,5 6 6 6,43 38 58 45,14
2022-03-01 19:58:33.070543,0.4,5 6 6 6,43 38 58 45,14
2022-03-01 19:58:34.695577,0.4,5 6 6 6,43 38 58 45,14
2022-03-01 19:58:36.367450,0.3,5 6 6 6,43 38 58 45,14
2022-03-01 19:58:38.023702,0.3,5 6 6 6,43 38 58 45,14
2022-03-01 19:58:39.664321,0.3,5 6 6 6,43 38 58 45,14
2022-03-01 19:58:41.289312,0.3,5 6 6 6,43 38 58 45,14
2022-03-01 19:58:42.929745,0.3,5 6 6 6,43 38 58 45,14
2022-03-01 19:58:44.679747,0.3,5 6 6 6,43 38 58 45,14
2022-03-01 19:58:46.476822,0.4,5 6 6 6,43 38 58 45,14
2022-03-01 19:58:48.117446,0.3,5 6 6 6,43 38 58 45,14
2022-03-01 19:58:49.883075,0.4,5 6 6 6,43 38 58 45,14
2022-03-01 19:58:51.726820,0.4,5 6 6 6,43 38 58 45,14
2022-03-01 19:58:53.664321,0.4,5 6 6 6,43 38 58 45,14
2022-03-01 19:58:55.351823,0.3,5 6 6 6,38 38 58 42,14
2022-03-01 19:58:57.023534,0.4,5 6 6 6,38 38 58 42,14
2022-03-01 19:58:58.648698,0.3,5 6 6 6,38 38 58 42,14
2022-03-01 19:59:00.304927,0.4,5 6 6 6,38 38 58 42,14
2022-03-01 19:59:02.023689,0.4,5 6 6 6,38 38 58 42,14
2022-03-01 19:59:03.804745,0.3,5 6 6 6,38 38 58 42,14
2022-03-01 19:59:05.523509,0.4,5 6 6 6,38 38 58 42,14
2022-03-01 19:59:07.164321,0.4,5 6 6 6,38 38 58 42,14
2022-03-01 19:59:08.961197,0.4,5 6 6 6,38 38 58 42,14
2022-03-01 19:59:10.523711,0.3,5 6 6 6,38 38 58 42,14
2022-03-01 19:59:12.210995,0.4,5 6 6 6,38 38 58 42,14
2022-03-01 19:59:13.836195,0.4,5 6 6 6,38 38 58 42,14
2022-03-01 19:59:15.695558,0.4,5 6 6 6,38 38 58 42,14
2022-03-01 19:59:17.320577,0.4,5 6 6 6,38 38 58 42,14
2022-03-01 19:59:19.148700,0.4,5 6 6 6,38 38 58 42,14
2022-03-01 19:59:20.835995,0.3,5 6 6 6,38 38 58 42,14
2022-03-01 19:59:22.476619,0.3,5 6 6 6,38 38 58 42,14
2022-03-01 19:59:24.179952,0.4,5 6 6 6,38 38 58 44,14
2022-03-01 19:59:25.898697,0.4,5 6 6 6,38 38 60 44,14
2022-03-01 19:59:27.570542,0.4,5 6 6 6,38 38 60 44,14
2022-03-01 19:59:29.164324,0.3,5 6 6 6,38 38 60 44,14
2022-03-01 19:59:30.898696,0.3,5 6 6 6,38 38 60 44,14
2022-03-01 19:59:32.679948,0.4,5 6 6 6,38 38 60 44,14
2022-03-01 19:59:34.429951,0.3,5 6 6 6,38 38 60 44,14
2022-03-01 19:59:36.070543,0.4,5 6 6 6,38 38 60 44,14
2022-03-01 19:59:37.679780,0.3,5 6 6 6,38 38 60 44,14
2022-03-01 19:59:39.367444,0.3,5 6 6 6,38 38 60 44,14
2022-03-01 19:59:41.070566,0.4,5 6 6 6,38 38 60 44,14
2022-03-01 19:59:42.711197,0.3,5 6 6 6,38 38 60 44,14
2022-03-01 19:59:44.351825,0.4,5 6 6 6,38 38 60 44,14
2022-03-01 19:59:46.070568,0.4,5 6 6 6,38 38 60 44,14
2022-03-01 19:59:47.851625,0.3,5 6 6 6,38 38 60 44,14
2022-03-01 19:59:49.476815,0.3,5 6 6 6,38 38 60 44,14
2022-03-01 19:59:51.117419,0.3,5 6 6 6,38 38 60 44,14
2022-03-01 19:59:52.836198,0.4,5 6 6 6,38 38 60 44,14
2022-03-01 19:59:54.492339,0.3,5 6 6 6,38 38 66 44,14
2022-03-01 19:59:56.117441,0.4,5 6 6 6,42 38 66 44,14
2022-03-01 19:59:57.726828,0.3,5 6 6 6,42 38 66 44,14
2022-03-01 19:59:59.351623,0.4,5 6 6 6,42 38 66 44,14
2022-03-01 20:00:01.023698,0.4,5 6 6 6,42 38 66 44,14
2022-03-01 20:00:02.617284,0.3,5 6 6 6,42 38 66 44,14
2022-03-01 20:00:04.235496,0.3,5 6 6 6,42 38 66 44,14
2022-03-01 20:00:06.047803,0.4,5 6 6 6,42 38 66 44,14
2022-03-01 20:00:07.657373,0.4,5 6 6 6,42 38 66 44,14
2022-03-01 20:00:09.344877,0.4,5 6 6 6,42 38 66 44,14
2022-03-01 20:00:11.188623,0.5,5 6 6 6,42 38 66 44,14
2022-03-01 20:00:12.922960,0.3,5 6 6 6,42 38 66 44,14
2022-03-01 20:00:14.641749,0.3,5 6 6 6,42 38 66 44,14
2022-03-01 20:00:16.282378,0.3,5 6 6 6,42 38 66 44,14
2022-03-01 20:00:17.923001,0.4,5 6 6 6,42 38 66 44,14
2022-03-01 20:00:19.710446,0.4,5 6 6 6,42 38 66 44,14
2022-03-01 20:00:21.460605,0.4,5 6 6 6,42 38 66 44,14
2022-03-01 20:00:23.132482,0.3,5 6 6 6,42 38 66 44,14
2022-03-01 20:00:24.757477,0.3,5 6 6 6,42 37 66 50,14
2022-03-01 20:00:26.444979,0.4,5 6 6 6,42 37 66 50,14
2022-03-01 20:00:28.194972,0.3,5 6 6 6,42 37 66 50,14
2022-03-01 20:00:29.773105,0.3,5 6 6 6,42 37 66 50,14
2022-03-01 20:00:31.382486,0.3,5 6 6 6,42 37 66 50,14
2022-03-01 20:00:33.085583,0.4,5 6 6 6,42 37 66 50,14
2022-03-01 20:00:34.757470,0.3,5 6 6 6,42 37 66 50,14
2022-03-01 20:00:36.601046,0.3,5 6 6 6,42 37 66 50,14
2022-03-01 20:00:38.304354,0.4,5 6 6 6,42 37 66 50,14
2022-03-01 20:00:39.991854,0.4,5 6 6 6,42 37 66 50,14
2022-03-01 20:00:41.601201,0.4,5 6 6 6,42 37 66 50,14
2022-03-01 20:00:43.507485,0.4,5 6 6 6,42 37 66 50,14
2022-03-01 20:00:45.257482,0.4,5 6 6 6,42 37 66 50,14
2022-03-01 20:00:46.929360,0.3,5 6 6 6,42 37 66 50,14
2022-03-01 20:00:48.741854,0.4,5 6 6 6,42 37 66 50,14
2022-03-01 20:00:50.413528,0.4,5 6 6 6,42 37 66 50,14
2022-03-01 20:00:51.991655,0.3,5 6 6 6,42 37 66 50,14
2022-03-01 20:00:53.601230,0.3,5 6 6 6,42 37 66 50,14
2022-03-01 20:00:55.523101,0.5,5 6 6 6,42 37 55 50,14
2022-03-01 20:00:57.148106,0.3,5 6 6 6,42 37 55 50,14
2022-03-01 20:00:58.804358,0.3,5 6 6 6,42 37 55 50,14
2022-03-01 20:01:00.523105,0.4,5 6 6 6,42 37 55 50,14
2022-03-01 20:01:02.210596,0.4,5 6 6 6,42 37 55 50,14
2022-03-01 20:01:03.960604,0.4,5 6 6 6,42 37 55 50,14
2022-03-01 20:01:05.569965,0.3,5 6 6 6,42 37 55 50,14
2022-03-01 20:01:07.273114,0.4,5 6 6 6,42 37 55 50,14
2022-03-01 20:01:08.851231,0.3,5 6 6 6,42 37 55 50,14
2022-03-01 20:01:10.491854,0.3,5 6 6 6,42 37 55 50,14
2022-03-01 20:01:12.226213,0.4,5 6 6 6,42 37 55 50,14
2022-03-01 20:01:13.804358,0.3,5 6 6 6,42 37 55 50,14
2022-03-01 20:01:15.476233,0.3,5 6 6 6,42 37 55 50,14
2022-03-01 20:01:17.179359,0.4,5 6 6 6,42 37 55 50,14
2022-03-01 20:01:18.851235,0.3,5 6 6 6,42 37 55 50,14
2022-03-01 20:01:20.491855,0.3,5 6 6 6,42 37 55 50,14
2022-03-01 20:01:22.210608,0.3,5 6 6 6,42 37 55 50,14
2022-03-01 20:01:23.936578,0.4,5 6 6 6,42 37 55 35,14
2022-03-01 20:01:25.608453,0.4,5 6 6 6,42 39 55 35,14
2022-03-01 20:01:27.405327,0.4,5 6 6 6,42 39 55 35,14
2022-03-01 20:01:28.999064,0.3,5 6 6 6,42 39 55 35,14
2022-03-01 20:01:30.624073,0.4,5 6 6 6,42 39 55 35,14
2022-03-01 20:01:32.389698,0.4,5 6 6 6,42 39 55 35,14
2022-03-01 20:01:34.108457,0.4,5 6 6 6,42 39 55 35,14
2022-03-01 20:01:35.905330,0.3,5 6 6 6,42 39 55 35,14
2022-03-01 20:01:37.592828,0.4,5 6 6 6,42 39 55 35,14
2022-03-01 20:01:39.295952,0.4,5 6 6 6,42 39 55 35,14
2022-03-01 20:01:40.936569,0.4,5 6 6 6,42 39 55 35,14
2022-03-01 20:01:42.608456,0.4,5 6 6 6,42 39 55 35,14
2022-03-01 20:01:44.249081,0.4,5 6 6 6,42 39 55 35,14
2022-03-01 20:01:45.920946,0.3,5 6 6 6,42 39 55 35,14
2022-03-01 20:01:47.561383,0.3,5 6 6 6,42 39 55 35,14
2022-03-01 20:01:49.186576,0.4,5 6 6 6,42 39 55 35,14
2022-03-01 20:01:51.108293,0.4,5 6 6 6,42 39 55 35,14
2022-03-01 20:01:52.780130,0.4,5 6 6 6,42 39 55 35,14
2022-03-01 20:01:54.514669,0.3,5 6 6 6,42 39 55 35,14
2022-03-01 20:01:56.217830,0.4,5 6 6 6,46 39 54 35,14
2022-03-01 20:01:57.998879,0.3,5 6 6 6,46 39 54 35,14
2022-03-01 20:01:59.670952,0.3,5 6 6 6,46 39 54 35,14
2022-03-01 20:02:01.264706,0.3,5 6 6 6,46 39 54 35,14
2022-03-01 20:02:02.905327,0.3,5 6 6 6,46 39 54 35,14
2022-03-01 20:02:04.623902,0.4,5 6 6 6,46 39 54 35,14
2022-03-01 20:02:06.358447,0.3,5 6 6 6,46 39 54 35,14
2022-03-01 20:02:07.967805,0.4,5 6 6 6,46 39 54 35,14
2022-03-01 20:02:09.670933,0.4,5 6 6 6,46 39 54 35,14
2022-03-01 20:02:11.311569,0.4,5 6 6 6,46 39 54 35,14
2022-03-01 20:02:13.202004,0.4,5 6 6 6,46 39 54 35,14
2022-03-01 20:02:15.045958,0.4,5 6 6 6,46 39 54 35,14
2022-03-01 20:02:16.670952,0.3,5 6 6 6,46 39 54 35,14
2022-03-01 20:02:18.311577,0.3,5 6 6 6,46 39 54 35,14
2022-03-01 20:02:19.889504,0.3,5 6 6 6,46 39 54 35,14
2022-03-01 20:02:21.514711,0.4,5 6 6 6,46 39 54 35,14
2022-03-01 20:02:23.108453,0.3,5 6 6 6,46 39 54 35,14
2022-03-01 20:02:24.764712,0.3,5 6 6 6,46 42 54 43,14
2022-03-01 20:02:26.467809,0.4,5 6 6 6,56 42 54 43,14
2022-03-01 20:02:28.202207,0.4,5 6 6 6,56 42 54 43,14
2022-03-01 20:02:29.920959,0.3,5 6 6 6,56 42 54 43,14
2022-03-01 20:02:31.577203,0.4,5 6 6 6,56 42 54 43,14
2022-03-01 20:02:33.170955,0.3,5 6 6 6,56 42 54 43,14
2022-03-01 20:02:34.952056,0.4,5 6 6 6,56 42 54 43,14
2022-03-01 20:02:36.608450,0.3,5 6 6 6,56 42 54 43,14
2022-03-01 20:02:38.264506,0.3,5 6 6 6,56 42 54 43,14
2022-03-01 20:02:39.983433,0.5,5 6 6 6,56 42 54 43,14
2022-03-01 20:02:41.561595,0.3,6 6 6 6,56 42 54 43,14
2022-03-01 20:02:43.436566,0.4,6 6 6 6,56 42 54 43,14
2022-03-01 20:02:45.061413,0.4,6 6 6 6,56 42 54 43,14
2022-03-01 20:02:46.655328,0.3,6 6 6 6,56 42 54 43,14
2022-03-01 20:02:48.311377,0.4,6 6 6 6,56 42 54 43,14
2022-03-01 20:02:49.967809,0.3,6 6 6 6,56 42 54 43,14
2022-03-01 20:02:51.952203,0.4,6 6 6 6,56 42 54 43,14
2022-03-01 20:02:53.530332,0.3,6 6 6 6,56 42 54 43,14
2022-03-01 20:02:55.249077,0.4,6 6 6 6,56 42 61 43,14
2022-03-01 20:02:57.014748,0.4,6 6 6 6,56 42 61 43,14
2022-03-01 20:02:58.811578,0.4,6 6 6 6,56 42 61 43,14
2022-03-01 20:03:00.483257,0.3,6 6 6 6,56 42 61 43,14
2022-03-01 20:03:02.124077,0.3,6 6 6 6,56 42 61 43,14
2022-03-01 20:03:03.936578,0.4,6 6 6 6,56 42 61 43,14
2022-03-01 20:03:05.545952,0.3,6 6 6 6,56 42 61 43,14
2022-03-01 20:03:07.217648,0.4,6 6 6 6,56 42 61 43,14
2022-03-01 20:03:08.874078,0.3,6 6 6 6,56 42 61 43,14
2022-03-01 20:03:10.483456,0.3,6 6 6 6,56 42 61 43,14
2022-03-01 20:03:12.155329,0.3,6 6 6 6,56 42 61 43,14
2022-03-01 20:03:13.827193,0.3,6 6 6 6,56 42 61 43,14
2022-03-01 20:03:15.530328,0.3,6 6 6 6,56 42 61 43,14
2022-03-01 20:03:17.202200,0.3,6 6 6 6,56 42 61 43,14
2022-03-01 20:03:18.889703,0.3,6 6 6 6,56 42 61 43,14
2022-03-01 20:03:20.733266,0.4,6 6 6 6,56 42 61 43,14
2022-03-01 20:03:22.483252,0.5,6 6 6 6,56 42 61 43,14
2022-03-01 20:03:24.092822,0.4,6 6 6 6,56 42 61 45,14
2022-03-01 20:03:25.733456,0.3,6 6 6 6,48 37 61 45,14
2022-03-01 20:03:27.499055,0.3,6 6 6 6,48 37 61 45,14
2022-03-01 20:03:29.249079,0.4,6 6 6 6,48 37 61 45,14
2022-03-01 20:03:31.077169,0.4,6 6 6 6,48 37 61 45,14
2022-03-01 20:03:32.702184,0.3,6 6 6 6,48 37 61 45,14
2022-03-01 20:03:34.452207,0.4,6 6 6 6,48 37 61 45,14
2022-03-01 20:03:36.077209,0.4,6 6 6 6,48 37 61 45,14
2022-03-01 20:03:37.795954,0.4,6 6 6 6,48 37 61 45,14
2022-03-01 20:03:39.577174,0.4,6 6 6 6,48 37 61 45,14
2022-03-01 20:03:41.249087,0.4,6 6 6 6,48 37 61 45,14
2022-03-01 20:03:42.889705,0.3,6 6 6 6,48 37 61 45,14
2022-03-01 20:03:44.483425,0.3,6 6 6 6,48 37 61 45,14
2022-03-01 20:03:46.217816,0.4,6 6 6 6,48 37 61 45,14
2022-03-01 20:03:47.842836,0.3,6 6 6 6,48 37 61 45,14
2022-03-01 20:03:49.639703,0.5,6 6 6 6,48 37 61 45,14
2022-03-01 20:03:51.249057,0.3,6 6 6 6,48 37 61 45,14
2022-03-01 20:03:52.858459,0.3,6 6 6 6,48 37 61 45,14
2022-03-01 20:03:54.530316,0.4,6 6 6 6,48 37 61 41,14
2022-03-01 20:03:56.186579,0.3,6 6 6 6,48 37 53 41,14
2022-03-01 20:03:57.889549,0.4,6 6 6 6,48 37 53 41,14
2022-03-01 20:03:59.624082,0.3,6 6 6 6,48 37 53 41,14
2022-03-01 20:04:01.280343,0.4,6 6 6 6,48 37 53 41,14
2022-03-01 20:04:03.030325,0.4,6 6 6 6,48 37 53 41,14
2022-03-01 20:04:04.670925,0.4,6 6 6 6,48 37 53 41,14
2022-03-01 20:04:06.311578,0.3,6 6 6 6,48 37 53 41,14
2022-03-01 20:04:08.186578,0.3,6 6 6 6,48 37 53 41,14
2022-03-01 20:04:09.842830,0.3,6 6 6 6,48 37 53 41,14
2022-03-01 20:04:11.530323,0.4,6 6 6 6,48 37 53 41,14
2022-03-01 20:04:13.233455,0.4,6 6 6 6,48 37 53 41,14
2022-03-01 20:04:14.999087,0.4,6 6 6 6,48 37 53 41,14
2022-03-01 20:04:16.624077,0.3,6 6 6 6,48 37 53 41,14
2022-03-01 20:04:18.374068,0.3,6 6 6 6,48 37 53 41,14
2022-03-01 20:04:20.030130,0.3,6 6 6 6,48 37 53 41,14
2022-03-01 20:04:21.608446,0.3,6 6 6 6,48 37 53 41,14
2022-03-01 20:04:23.249077,0.3,6 6 6 6,48 37 53 41,14
2022-03-01 20:04:25.139711,0.4,6 6 6 6,48 39 53 41,14
2022-03-01 20:04:26.874077,0.4,6 6 6 6,44 39 53 41,14
2022-03-01 20:04:28.624080,0.4,6 6 6 6,44 39 53 41,14
2022-03-01 20:04:30.405137,0.3,6 6 6 6,44 39 53 41,14
2022-03-01 20:04:32.077202,0.4,6 6 6 6,44 39 53 41,14
2022-03-01 20:04:33.748898,0.3,6 6 6 6,44 39 53 41,14
2022-03-01 20:04:35.499084,0.3,6 6 6 6,44 39 53 41,14
2022-03-01 20:04:37.202207,0.4,6 6 6 6,44 39 53 41,14
2022-03-01 20:04:39.077040,0.4,6 6 6 6,44 39 53 41,14
2022-03-01 20:04:40.790042,0.4,6 6 6 6,44 39 53 41,14
2022-03-01 20:04:42.534157,0.3,6 6 6 6,44 39 53 41,14
2022-03-01 20:04:44.299776,0.4,6 6 6 6,44 39 53 41,14
2022-03-01 20:04:46.018535,0.4,6 6 6 6,44 39 53 41,14
2022-03-01 20:04:47.627909,0.3,6 6 6 6,44 39 53 41,14
2022-03-01 20:04:49.315206,0.4,6 6 6 6,44 39 53 41,14
2022-03-01 20:04:51.034146,0.4,6 6 6 6,44 39 53 41,14
2022-03-01 20:04:52.690228,0.3,6 6 6 6,44 39 53 41,14
2022-03-01 20:04:54.299787,0.3,6 6 6 6,44 39 53 41,14
2022-03-01 20:04:55.971534,0.4,6 6 6 6,44 39 57 41,14
2022-03-01 20:04:57.659157,0.4,6 6 6 6,44 39 57 41,14
2022-03-01 20:04:59.440406,0.4,6 6 6 6,44 39 57 41,14
2022-03-01 20:05:01.190378,0.3,6 6 6 6,44 39 57 41,14
2022-03-01 20:05:02.956038,0.3,6 6 6 6,44 39 57 41,14
2022-03-01 20:05:04.815409,0.5,6 6 6 6,44 39 57 41,14
2022-03-01 20:05:06.549580,0.4,6 6 6 6,44 39 57 41,14
2022-03-01 20:05:08.331034,0.4,6 6 6 6,44 39 57 41,14
2022-03-01 20:05:10.002706,0.4,6 6 6 6,44 39 57 41,14
2022-03-01 20:05:11.831035,0.4,6 6 6 6,44 39 57 41,14
2022-03-01 20:05:13.424781,0.3,6 6 6 6,44 39 57 41,14
2022-03-01 20:05:15.315408,0.5,6 6 6 6,44 39 57 41,14
2022-03-01 20:05:17.190412,0.4,6 6 6 6,44 39 57 41,14
2022-03-01 20:05:18.971658,0.4,6 6 6 6,44 39 57 41,14
2022-03-01 20:05:20.612281,0.4,6 6 6 6,44 39 57 41,14
2022-03-01 20:05:22.268526,0.4,6 6 6 6,44 39 57 41,14
2022-03-01 20:05:24.096658,0.3,6 6 6 6,44 39 57 41,14
2022-03-01 20:05:25.846664,0.4,6 6 6 6,44 46 57 41,14
2022-03-01 20:05:27.518415,0.3,6 6 6 6,44 46 57 41,14
2022-03-01 20:05:29.346630,0.4,6 6 6 6,44 46 57 41,14
2022-03-01 20:05:31.065408,0.4,6 6 6 6,44 46 57 41,14
2022-03-01 20:05:32.737260,0.3,6 6 6 6,44 46 57 41,14
2022-03-01 20:05:34.346634,0.3,6 6 6 6,44 46 57 41,14
2022-03-01 20:05:35.987088,0.4,6 6 6 6,44 46 57 41,14
2022-03-01 20:05:37.643498,0.4,6 6 6 6,44 46 57 41,14
2022-03-01 20:05:39.377912,0.4,6 6 6 6,44 46 57 41,14
2022-03-01 20:05:41.002903,0.3,6 6 6 6,44 46 57 41,14
2022-03-01 20:05:42.768525,0.4,6 6 6 6,44 46 57 41,14
2022-03-01 20:05:44.393519,0.4,6 6 6 6,44 46 57 41,14
2022-03-01 20:05:46.049607,0.3,6 6 6 6,44 46 57 41,14
2022-03-01 20:05:47.784144,0.4,6 6 6 6,44 46 57 41,14
2022-03-01 20:05:49.424777,0.3,6 6 6 6,44 46 57 41,14
2022-03-01 20:05:51.237282,0.4,6 6 6 6,44 46 57 41,14
2022-03-01 20:05:52.893531,0.3,6 6 6 6,44 46 57 41,14
2022-03-01 20:05:55.002913,0.5,6 6 6 6,44 46 57 41,14
