time,response_time,active_pods_count,cpu_load,current_power_of_attack
2022-03-02 07:42:14.493285,0.4,4 6 5 6,43 85 59 63,14
2022-03-02 07:42:16.243269,0.4,4 6 5 6,43 85 59 63,14
2022-03-02 07:42:18.039963,0.4,4 6 5 6,43 85 59 63,14
2022-03-02 07:42:20.086874,0.4,4 6 5 6,43 85 59 63,14
2022-03-02 07:42:21.821409,0.4,4 6 5 6,53 47 59 63,14
2022-03-02 07:42:23.633909,0.4,4 6 5 6,53 47 45 63,14
2022-03-02 07:42:25.415174,0.4,4 6 5 6,53 47 45 63,14
2022-03-02 07:42:27.227644,0.4,4 6 5 6,53 47 45 63,14
2022-03-02 07:42:29.212042,0.5,4 6 5 6,53 47 45 63,14
2022-03-02 07:42:31.243285,0.4,4 6 5 6,53 47 45 63,14
2022-03-02 07:42:32.977668,0.4,4 6 5 6,53 47 45 63,14
2022-03-02 07:42:34.743283,0.4,4 6 5 6,53 47 45 63,14
2022-03-02 07:42:36.540163,0.5,4 6 5 6,53 47 45 63,14
2022-03-02 07:42:38.415158,0.4,4 6 5 6,53 47 45 63,14
2022-03-02 07:42:40.352664,0.4,4 6 5 6,53 47 45 63,14
2022-03-02 07:42:42.212022,0.4,4 6 5 6,53 47 45 63,14
2022-03-02 07:42:44.026905,0.4,4 6 5 6,53 47 45 63,14
2022-03-02 07:42:45.901911,0.4,4 6 5 6,53 47 45 63,14
2022-03-02 07:42:47.776873,0.5,4 6 5 6,53 47 45 63,14
2022-03-02 07:42:49.620652,0.4,4 6 5 6,53 47 45 63,14
2022-03-02 07:42:51.308139,0.4,4 6 5 6,53 47 45 38,2
2022-03-02 07:42:53.464404,0.4,4 6 5 6,53 47 45 38,2
2022-03-02 07:42:55.417513,0.4,4 6 5 6,53 47 45 38,2
2022-03-02 07:42:57.355000,0.4,4 6 5 6,53 47 45 38,2
2022-03-02 07:42:59.308157,0.4,4 6 5 6,53 47 45 38,2
2022-03-02 07:43:01.354836,0.4,4 6 5 6,53 47 45 38,2
2022-03-02 07:43:03.417533,0.5,4 6 5 6,53 47 45 38,2
2022-03-02 07:43:05.448782,0.4,4 6 5 6,53 47 45 38,2
2022-03-02 07:43:07.401897,0.4,4 6 5 6,53 47 45 38,2
2022-03-02 07:43:09.448777,0.4,4 6 5 6,53 47 45 38,2
2022-03-02 07:43:11.386278,0.4,4 6 5 6,53 47 45 38,2
2022-03-02 07:43:13.433156,0.4,4 6 5 6,53 47 45 38,2
2022-03-02 07:43:15.401901,0.4,4 6 5 6,53 47 45 38,2
2022-03-02 07:43:17.323781,0.4,4 6 5 6,53 47 45 38,2
2022-03-02 07:43:19.386277,0.5,4 6 5 6,53 47 45 38,2
2022-03-02 07:43:21.526871,0.5,4 6 5 6,37 28 45 30,2
2022-03-02 07:43:23.480026,0.4,4 6 5 6,37 28 43 30,2
2022-03-02 07:43:25.511274,0.4,4 6 5 6,37 28 43 30,2
2022-03-02 07:43:27.355024,0.4,4 6 5 6,37 28 43 30,2
2022-03-02 07:43:29.323751,0.4,4 6 5 6,37 28 43 30,2
2022-03-02 07:43:31.261269,0.4,4 6 5 6,37 28 43 30,2
2022-03-02 07:43:33.417531,0.5,4 6 5 6,37 28 43 30,2
2022-03-02 07:43:35.464401,0.4,4 6 5 6,37 28 43 30,2
2022-03-02 07:43:37.417333,0.4,4 6 5 6,37 28 43 30,2
2022-03-02 07:43:39.448761,0.4,4 6 5 6,37 28 43 30,2
2022-03-02 07:43:41.620628,0.7,4 6 5 6,37 28 43 30,2
2022-03-02 07:43:43.761280,0.5,4 6 5 6,37 28 43 30,2
2022-03-02 07:43:45.917532,0.5,4 6 5 6,37 28 43 30,2
2022-03-02 07:43:47.839398,0.4,4 6 5 6,37 28 43 30,2
2022-03-02 07:43:49.995636,0.4,4 6 5 6,37 28 43 10,2
2022-03-02 07:43:52.042500,0.4,4 6 5 6,3 1 43 10,2
2022-03-02 07:43:53.980024,0.4,4 6 5 6,3 1 1 10,2
2022-03-02 07:43:56.026897,0.4,4 6 5 6,3 1 1 10,2
2022-03-02 07:43:57.995651,0.4,4 6 5 6,3 1 1 10,2
2022-03-02 07:43:59.917523,0.4,4 6 5 6,3 1 1 10,2
2022-03-02 07:44:01.870654,0.4,4 6 5 6,3 1 1 10,2
2022-03-02 07:44:03.933152,0.4,4 6 5 6,3 1 1 10,2
2022-03-02 07:44:05.855029,0.4,4 6 5 6,3 1 1 10,2
2022-03-02 07:44:07.917386,0.5,4 6 5 6,3 1 1 10,2
2022-03-02 07:44:09.948776,0.4,4 6 5 6,3 1 1 10,2
2022-03-02 07:44:12.026707,0.4,4 6 5 6,3 1 1 10,2
2022-03-02 07:44:13.948783,0.4,4 6 5 6,3 1 1 10,2
2022-03-02 07:44:15.917529,0.4,4 6 5 6,3 1 1 10,2
2022-03-02 07:44:17.886118,0.5,4 6 5 6,3 1 1 10,2
2022-03-02 07:44:19.886147,0.4,4 6 5 6,3 1 1 10,2
2022-03-02 07:44:21.839413,0.4,4 6 5 6,3 1 1 1,2
2022-03-02 07:44:23.776893,0.4,4 6 5 6,3 1 1 1,2
2022-03-02 07:44:25.745651,0.4,4 6 5 6,3 1 1 1,2
2022-03-02 07:44:27.667528,0.4,4 6 5 6,3 1 1 1,2
2022-03-02 07:44:29.730017,0.5,4 6 5 6,3 1 1 1,2
2022-03-02 07:44:31.667526,0.4,4 6 5 6,3 1 1 1,2
2022-03-02 07:44:33.526902,0.4,4 6 5 6,3 1 1 1,2
2022-03-02 07:44:35.448773,0.4,4 6 5 6,3 1 1 1,2
2022-03-02 07:44:37.401907,0.4,4 6 5 6,3 1 1 1,2
2022-03-02 07:44:39.355014,0.4,4 6 5 6,3 1 1 1,2
2022-03-02 07:44:41.417532,0.4,4 6 5 6,3 1 1 1,2
2022-03-02 07:44:43.448610,0.4,4 6 5 6,3 1 1 1,2
2022-03-02 07:44:45.386283,0.4,4 6 5 6,3 1 1 1,2
2022-03-02 07:44:47.339380,0.4,4 6 5 6,3 1 1 1,2
2022-03-02 07:44:49.386088,0.4,4 6 5 6,3 1 1 1,2
